ER_Code,NOC_2016,NOC_2021,Low_Wage_2016,Median_Wage_2016,High_Wage_2016,Low_Wage_2020,Median_Wage_2020,High_Wage_2020,Low_Wage_2024,Median_Wage_2024,High_Wage_2024,Province,Region,NOC_Title_2021,Broad_Category_Code,TEER_Code,Major_Group_Code,Broad_Category_Name,TEER_Level_Name,Major_Group_Name
ER35,4217,42204,11.4,17.95,30.77,14.25,23.08,50.43,17.2,20.19,43.27,Ontario,Ontario,religion workers,4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER10,4311,42100,19.85,39.48,47.72,34.58,42.07,50.77,32.0,48.0,55.9,Newfoundland and Labrador,Newfoundland and Labrador,police officers (except commissioned),4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER1110,4311,42100,11.0,37.98,43.27,25.64,40.06,43.27,34.0,50.96,60.1,Prince Edward Island,Prince Edward Island,police officers (except commissioned),4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER12,4311,42100,16.17,38.46,44.71,24.04,41.35,47.6,28.11,49.0,57.69,Nova Scotia,Nova Scotia,police officers (except commissioned),4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER13,4311,42100,12.0,34.62,42.79,25.0,40.0,50.0,28.41,50.0,57.69,New Brunswick,New Brunswick,police officers (except commissioned),4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER24,4311,42100,15.0,36.0,45.67,23.3,43.59,54.0,29.0,48.0,63.15,Quebec,Quebec,police officers (except commissioned),4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER35,4311,42100,20.0,41.35,49.74,30.05,46.15,57.69,32.21,50.0,62.5,Ontario,Ontario,police officers (except commissioned),4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER46,4311,42100,14.5,35.0,48.72,22.0,45.0,57.0,33.65,52.4,60.1,Manitoba,Manitoba,police officers (except commissioned),4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER47,4311,42100,19.5,40.0,50.26,26.04,43.27,55.0,35.0,52.0,63.76,Saskatchewan,Saskatchewan,police officers (except commissioned),4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER48,4311,42100,18.0,40.87,49.5,29.0,44.87,56.82,33.65,50.0,61.07,Alberta,Alberta,police officers (except commissioned),4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER59,4311,42100,14.42,37.5,48.56,30.1,41.83,53.0,35.95,50.96,62.5,British Columbia,British Columbia,police officers (except commissioned),4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER10,4312,42101,11.5,31.0,37.55,21.54,37.1,54.25,23.0,38.0,49.85,Newfoundland and Labrador,Newfoundland and Labrador,firefighters,4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER12,4312,42101,12.31,31.28,43.59,20.83,31.65,41.76,23.0,40.81,52.08,Nova Scotia,Nova Scotia,firefighters,4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER13,4312,42101,10.65,28.0,38.0,27.64,34.05,41.21,20.25,39.32,48.08,New Brunswick,New Brunswick,firefighters,4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER24,4312,42101,15.0,28.0,39.8,22.44,35.0,44.22,24.0,39.0,50.0,Quebec,Quebec,firefighters,4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER35,4312,42101,21.15,38.92,50.37,28.85,43.75,53.11,30.0,47.62,64.58,Ontario,Ontario,firefighters,4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER46,4312,42101,15.0,32.05,41.67,32.0,40.06,50.0,30.68,43.67,57.69,Manitoba,Manitoba,firefighters,4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER47,4312,42101,12.75,35.0,47.12,30.0,42.12,51.88,29.76,45.79,57.69,Saskatchewan,Saskatchewan,firefighters,4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER48,4312,42101,18.0,37.26,50.0,28.85,45.0,56.0,35.93,49.0,58.79,Alberta,Alberta,firefighters,4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER59,4312,42101,17.63,36.0,50.0,33.0,44.17,52.0,34.0,48.7,61.81,British Columbia,British Columbia,firefighters,4,2,42,"4 - Education, law, social and community services",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Public protection and legal support
ER10,4411,44100,10.5,12.25,14.0,12.15,15.55,37.0,15.6,15.6,18.0,Newfoundland and Labrador,Newfoundland and Labrador,home child care providers,4,4,44,"4 - Education, law, social and community services",4 - Secondary diploma or several weeks training,Care/public protection support
ER13,4411,44100,10.65,12.25,17.0,11.7,15.0,22.0,15.3,17.0,20.0,New Brunswick,New Brunswick,home child care providers,4,4,44,"4 - Education, law, social and community services",4 - Secondary diploma or several weeks training,Care/public protection support
ER24,4411,44100,10.75,12.5,20.0,13.1,13.1,25.0,15.75,20.0,25.58,Quebec,Quebec,home child care providers,4,4,44,"4 - Education, law, social and community services",4 - Secondary diploma or several weeks training,Care/public protection support
ER35,4411,44100,11.4,11.54,18.0,14.25,15.0,22.0,17.2,18.0,27.5,Ontario,Ontario,home child care providers,4,4,44,"4 - Education, law, social and community services",4 - Secondary diploma or several weeks training,Care/public protection support
ER46,4411,44100,11.0,12.0,18.7,12.0,15.0,23.08,15.8,17.84,21.0,Manitoba,Manitoba,home child care providers,4,4,44,"4 - Education, law, social and community services",4 - Secondary diploma or several weeks training,Care/public protection support
ER47,4411,44100,10.72,12.0,17.0,11.45,13.6,20.0,15.0,17.0,22.5,Saskatchewan,Saskatchewan,home child care providers,4,4,44,"4 - Education, law, social and community services",4 - Secondary diploma or several weeks training,Care/public protection support
ER48,4411,44100,12.2,12.5,19.78,15.0,15.85,21.03,15.0,20.0,23.53,Alberta,Alberta,home child care providers,4,4,44,"4 - Education, law, social and community services",4 - Secondary diploma or several weeks training,Care/public protection support
ER59,4411,44100,10.85,10.85,17.0,14.6,14.6,22.09,17.4,18.0,28.0,British Columbia,British Columbia,home child care providers,4,4,44,"4 - Education, law, social and community services",4 - Secondary diploma or several weeks training,Care/public protection support
ER10,4412,44101,12.0,13.0,14.55,15.0,16.44,17.3,15.6,16.95,17.8,Newfoundland and Labrador,Newfoundland and Labrador,"home support workers, caregivers and related occupations",4,4,44,"4 - Education, law, social and community services",4 - Secondary diploma or several weeks training,Care/public protection support
ER1110,4412,44101,11.0,13.0,17.95,12.85,13.0,23.28,16.0,19.15,26.29,Prince Edward Island,Prince Edward Island,"home support workers, caregivers and related occupations",4,4,44,"4 - Education, law, social and community services",4 - Secondary diploma or several weeks training,Care/public protection support
ER12,4412,44101,10.95,17.0,18.96,12.55,17.93,21.0,15.2,19.0,24.17,Nova Scotia,Nova Scotia,"home support workers, caregivers and related occupations",4,4,44,"4 - Education, law, social and community services",4 - Secondary diploma or several weeks training,Care/public protection support
ER13,4412,44101,10.65,11.77,13.38,12.91,14.1,17.0,15.3,17.0,20.0,New Brunswick,New Brunswick,"home support workers, caregivers and related occupations",4,4,44,"4 - Education, law, social and community services",4 - Secondary diploma or several weeks training,Care/public protection support
ER24,4412,44101,10.75,13.5,20.75,13.1,15.0,22.0,16.0,20.8,25.63,Quebec,Quebec,"home support workers, caregivers and related occupations",4,4,44,"4 - Education, law, social and community services",4 - Secondary diploma or several weeks training,Care/public protection support
ER35,4412,44101,11.4,14.95,21.25,14.25,18.0,25.0,17.2,20.34,27.1,Ontario,Ontario,"home support workers, caregivers and related occupations",4,4,44,"4 - Education, law, social and community services",4 - Secondary diploma or several weeks training,Care/public protection support
ER46,4412,44101,11.0,13.5,19.27,12.0,15.0,21.76,15.8,16.0,21.5,Manitoba,Manitoba,"home support workers, caregivers and related occupations",4,4,44,"4 - Education, law, social and community services",4 - Secondary diploma or several weeks training,Care/public protection support
ER47,4412,44101,10.72,16.61,21.75,13.0,18.0,25.0,15.0,20.0,24.5,Saskatchewan,Saskatchewan,"home support workers, caregivers and related occupations",4,4,44,"4 - Education, law, social and community services",4 - Secondary diploma or several weeks training,Care/public protection support
ER48,4412,44101,12.2,16.1,23.74,15.0,18.65,28.85,15.85,20.0,25.0,Alberta,Alberta,"home support workers, caregivers and related occupations",4,4,44,"4 - Education, law, social and community services",4 - Secondary diploma or several weeks training,Care/public protection support
ER59,4412,44101,10.85,17.0,21.0,15.0,19.56,24.0,18.0,23.0,27.0,British Columbia,British Columbia,"home support workers, caregivers and related occupations",4,4,44,"4 - Education, law, social and community services",4 - Secondary diploma or several weeks training,Care/public protection support
ER10,4413,43100,16.91,19.4,23.0,22.0,23.75,26.5,22.9,27.0,32.06,Newfoundland and Labrador,Newfoundland and Labrador,elementary and secondary school teacher assistants,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER1110,4413,43100,14.88,24.89,27.0,18.31,25.0,30.0,19.75,27.0,31.0,Prince Edward Island,Prince Edward Island,elementary and secondary school teacher assistants,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER12,4413,43100,11.0,17.06,20.89,12.65,18.32,23.0,15.2,20.68,23.8,Nova Scotia,Nova Scotia,elementary and secondary school teacher assistants,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER13,4413,43100,12.0,17.65,19.0,19.72,25.35,28.0,24.6,32.0,33.7,New Brunswick,New Brunswick,elementary and secondary school teacher assistants,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER24,4413,43100,14.0,20.0,27.35,15.0,21.0,29.0,20.0,22.65,28.0,Quebec,Quebec,elementary and secondary school teacher assistants,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER35,4413,43100,12.0,21.95,27.47,14.25,23.0,30.0,17.2,25.0,31.0,Ontario,Ontario,elementary and secondary school teacher assistants,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER46,4413,43100,13.5,19.18,24.81,15.0,21.0,27.0,16.0,21.8,28.0,Manitoba,Manitoba,elementary and secondary school teacher assistants,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER47,4413,43100,15.0,19.63,23.17,16.0,21.0,26.99,18.0,22.0,26.0,Saskatchewan,Saskatchewan,elementary and secondary school teacher assistants,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER48,4413,43100,14.5,20.0,28.0,17.0,21.73,28.85,17.0,23.0,28.0,Alberta,Alberta,elementary and secondary school teacher assistants,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER59,4413,43100,16.0,23.0,26.02,19.25,24.85,28.0,21.65,28.0,31.0,British Columbia,British Columbia,elementary and secondary school teacher assistants,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER12,4421,43200,11.25,24.04,29.11,25.0,27.0,42.0,25.85,33.0,37.0,Nova Scotia,Nova Scotia,sheriffs and bailiffs,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER48,4421,43200,27.67,35.54,40.39,32.22,35.0,41.35,18.75,37.29,43.02,Alberta,Alberta,sheriffs and bailiffs,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER10,4422,43201,17.0,28.77,35.82,22.0,31.29,42.79,20.15,32.16,38.46,Newfoundland and Labrador,Newfoundland and Labrador,correctional service officers,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER1110,4422,43201,11.0,24.0,26.7,22.0,27.16,28.1,24.04,34.0,43.75,Prince Edward Island,Prince Edward Island,correctional service officers,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER12,4422,43201,17.57,30.0,35.82,28.85,38.46,43.59,25.38,34.0,45.0,Nova Scotia,Nova Scotia,correctional service officers,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER13,4422,43201,12.5,26.84,35.26,24.86,30.8,48.08,23.5,34.0,43.0,New Brunswick,New Brunswick,correctional service officers,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER24,4422,43201,20.0,29.0,35.58,28.0,32.69,39.42,30.6,38.46,48.72,Quebec,Quebec,correctional service officers,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER35,4422,43201,24.02,32.64,41.54,25.06,34.0,42.0,28.0,38.0,46.0,Ontario,Ontario,correctional service officers,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER46,4422,43201,20.13,29.25,37.02,27.0,34.0,38.65,29.14,34.57,45.0,Manitoba,Manitoba,correctional service officers,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER47,4422,43201,17.0,31.0,38.46,19.62,33.0,41.21,29.0,35.0,45.67,Saskatchewan,Saskatchewan,correctional service officers,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER48,4422,43201,18.0,32.0,40.5,23.36,34.13,45.67,27.0,36.3,50.0,Alberta,Alberta,correctional service officers,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER59,4422,43201,20.0,32.03,40.87,23.0,32.79,46.63,32.0,36.0,48.35,British Columbia,British Columbia,correctional service officers,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER10,4423,43202,20.33,25.0,29.16,15.35,25.0,34.62,19.0,33.08,45.0,Newfoundland and Labrador,Newfoundland and Labrador,by-law enforcement and other regulatory officers,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER35,4423,43202,12.0,30.0,37.0,23.75,36.81,43.59,28.0,43.23,48.0,Ontario,Ontario,by-law enforcement and other regulatory officers,4,3,43,"4 - Education, law, social and community services",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Education/legal/public assistants
ER10,5111,51100,21.0,27.83,44.97,12.15,23.0,43.96,23.15,35.21,49.11,Newfoundland and Labrador,Newfoundland and Labrador,librarians,5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER13,5111,51100,21.0,27.83,44.97,13.75,22.04,28.39,18.59,34.25,54.04,New Brunswick,New Brunswick,librarians,5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER24,5111,51100,13.5,25.0,43.96,19.06,39.56,43.96,21.45,45.05,51.0,Quebec,Quebec,librarians,5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER35,5111,51100,16.41,31.62,53.85,16.0,30.0,42.6,27.0,36.81,53.0,Ontario,Ontario,librarians,5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER59,5111,51100,19.71,27.47,42.31,15.53,32.97,43.96,30.0,38.0,60.44,British Columbia,British Columbia,librarians,5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER12,5121,51111,19.23,29.23,43.59,18.04,25.64,38.46,18.0,33.85,43.27,Nova Scotia,Nova Scotia,authors and writers (except technical),5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER24,5121,51111,18.0,35.58,46.87,15.0,30.38,43.59,25.0,36.0,46.3,Quebec,Quebec,authors and writers (except technical),5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER35,5121,51111,12.69,27.4,42.31,16.0,30.75,43.21,18.03,38.2,53.0,Ontario,Ontario,authors and writers (except technical),5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER48,5121,51111,20.0,31.614499,45.200428,17.95,31.25,50.0,23.0,36.5,44.1,Alberta,Alberta,authors and writers (except technical),5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER24,5122,51110,15.0,27.69,41.0,19.0,28.37,43.08,23.5,38.0,51.1,Quebec,Quebec,editors,5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER35,5122,51110,14.0,26.0,40.51,18.0,24.04,36.54,18.46,33.33,47.69,Ontario,Ontario,editors,5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER24,5123,51113,15.0,30.0,45.0,18.0,31.26,45.0,26.46,33.0,44.0,Quebec,Quebec,journalists,5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER35,5123,51113,16.35,32.69,52.2,16.0,29.0,42.65,17.31,36.59,62.5,Ontario,Ontario,journalists,5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER24,5125,51114,17.0,31.0,55.0,17.0,30.0,41.16,21.95,34.72,46.15,Quebec,Quebec,"translators, terminologists and interpreters",5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER35,5125,51114,24.73,31.79,42.38,16.78,26.92,47.69,18.0,25.0,38.46,Ontario,Ontario,"translators, terminologists and interpreters",5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER46,5125,51114,14.0,24.745,31.99,18.75,26.0,37.44,15.8,28.0,47.69,Manitoba,Manitoba,"translators, terminologists and interpreters",5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER59,5125,51114,16.0,26.3,42.2,19.0,27.53,33.23,19.0,28.75,41.49,British Columbia,British Columbia,"translators, terminologists and interpreters",5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER13,5131,51120,17.62,27.69,43.96,15.38,25.0,41.43,15.3,33.65,42.31,New Brunswick,New Brunswick,"producers, directors, choreographers and related occupations",5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER24,5131,51120,17.95,25.0,51.79,18.0,31.25,47.12,21.67,40.0,55.29,Quebec,Quebec,"producers, directors, choreographers and related occupations",5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER35,5131,51120,16.83,30.75,46.15,15.0,28.85,40.2,18.27,36.67,54.36,Ontario,Ontario,"producers, directors, choreographers and related occupations",5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER46,5131,51120,15.0,23.93,46.7,18.82,26.0,36.77,25.17,38.46,60.77,Manitoba,Manitoba,"producers, directors, choreographers and related occupations",5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER59,5131,51120,16.54,29.5,50.0,18.46,30.3,52.88,22.5,38.5,64.5,British Columbia,British Columbia,"producers, directors, choreographers and related occupations",5,1,51,"5 - Art, culture, recreation and sport",1 - University degree usually required,Art/culture professionals
ER24,5134,53120,14.75,25.0,50.69,16.88,28.0,52.96,18.33,31.82,50.7,Quebec,Quebec,dancers,5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER35,5134,53120,16.0,30.0,43.36,19.0,30.0,50.0,19.0,30.0,46.43,Ontario,Ontario,dancers,5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER59,5134,53120,20.0,35.0,43.27,21.31,35.0,44.15,25.0,36.03,50.0,British Columbia,British Columbia,dancers,5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER24,5135,53121,12.0,23.08,34.49,14.62,24.64,36.06,15.75,27.0,40.5,Quebec,Quebec,"actors, comedians and circus performers",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER24,5136,53122,14.0,21.918364,35.0,15.0,25.0,41.08,19.0,27.0,40.14,Quebec,Quebec,"painters, sculptors and other visual artists",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER35,5136,53122,14.0,22.0,49.22,16.0,22.5,44.48,17.2,25.51,42.69,Ontario,Ontario,"painters, sculptors and other visual artists",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER59,5136,53122,14.0,29.0,43.167207,20.0,35.0,50.0,23.0,38.98,45.37,British Columbia,British Columbia,"painters, sculptors and other visual artists",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER12,5211,52100,16.45,21.43,32.97,15.0,23.5,30.22,20.0,25.41,31.16,Nova Scotia,Nova Scotia,library and public archive technicians,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER24,5211,52100,20.43,30.22,44.71,18.0,27.33,32.53,17.0,27.86,36.41,Quebec,Quebec,library and public archive technicians,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER35,5211,52100,14.0,30.0,45.13,22.0,26.0,34.41,17.2,29.0,38.68,Ontario,Ontario,library and public archive technicians,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER46,5211,52100,14.75,26.0,41.35,13.16,24.29,33.85,20.0,27.56,36.12,Manitoba,Manitoba,library and public archive technicians,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER47,5211,52100,13.8,26.92,41.03,13.61,21.0,35.0,15.0,22.5,29.0,Saskatchewan,Saskatchewan,library and public archive technicians,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER48,5211,52100,20.0,32.0,40.0,20.0,24.04,30.0,20.52,25.18,29.34,Alberta,Alberta,library and public archive technicians,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER10,5212,53100,11.05,17.98,26.5,12.15,19.03,31.55,15.6,18.25,21.64,Newfoundland and Labrador,Newfoundland and Labrador,"registrars, restorers, interpreters and other occupations related to museum and art galleries",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER12,5212,53100,11.9,16.02,24.400522,12.55,16.5,27.38,15.2,18.0,21.43,Nova Scotia,Nova Scotia,"registrars, restorers, interpreters and other occupations related to museum and art galleries",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER13,5212,53100,12.75,14.555,18.0,14.25,16.0,33.0,15.3,17.9,23.26,New Brunswick,New Brunswick,"registrars, restorers, interpreters and other occupations related to museum and art galleries",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER24,5212,53100,10.75,13.0,27.0,13.1,18.0,32.0,15.75,20.4,30.03,Quebec,Quebec,"registrars, restorers, interpreters and other occupations related to museum and art galleries",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER35,5212,53100,13.0,18.0,26.0,15.0,20.0,28.61,17.2,21.0,35.71,Ontario,Ontario,"registrars, restorers, interpreters and other occupations related to museum and art galleries",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER46,5212,53100,11.0,16.83,32.05,12.3,15.5,34.67,15.8,16.99,48.08,Manitoba,Manitoba,"registrars, restorers, interpreters and other occupations related to museum and art galleries",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER48,5212,53100,12.5,19.82,46.04,15.0,20.0,26.15,17.0,22.0,29.69,Alberta,Alberta,"registrars, restorers, interpreters and other occupations related to museum and art galleries",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER59,5212,53100,13.21,18.0,26.85,15.0,20.0,29.0,18.0,24.0,33.0,British Columbia,British Columbia,"registrars, restorers, interpreters and other occupations related to museum and art galleries",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER24,5221,53110,12.0,17.06,35.49,13.5,17.5,29.0,17.0,22.0,33.72,Quebec,Quebec,photographers,5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER35,5221,53110,11.4,25.0,55.38,14.25,18.25,28.0,17.2,21.0,41.21,Ontario,Ontario,photographers,5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER24,5222,52110,11.0,28.42,33.97,16.5,31.0,43.0,20.0,35.0,49.0,Quebec,Quebec,film and video camera operators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER35,5222,52110,11.985,25.907782,38.538615,16.48,29.23,38.94,17.55,34.97,56.35,Ontario,Ontario,film and video camera operators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER59,5222,52110,13.5,30.0,45.0,18.56,32.9,50.36,19.96,35.87,57.9,British Columbia,British Columbia,film and video camera operators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER35,5223,52111,11.45,18.0,28.76,15.0,22.0,34.25,20.0,31.25,51.56,Ontario,Ontario,graphic arts technicians,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
