ER_Code,NOC_2016,NOC_2021,Low_Wage_2016,Median_Wage_2016,High_Wage_2016,Low_Wage_2020,Median_Wage_2020,High_Wage_2020,Low_Wage_2024,Median_Wage_2024,High_Wage_2024,Province,Region,NOC_Title_2021,Broad_Category_Code,TEER_Code,Major_Group_Code,Broad_Category_Name,TEER_Level_Name,Major_Group_Name
ER2410,4032,41221,20.48,33.65,45.09,18.75,35.71,45.6,30.29,39.47,52.28,Quebec,Gaspésie--Îles-de-la-Madeleine,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2420,4032,41221,21.0,30.97,44.38,23.0,37.28,48.08,25.82,40.66,55.29,Quebec,Capitale-Nationale,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2425,4032,41221,18.89,32.82,44.47,20.51,34.38,45.48,26.67,38.46,54.5,Quebec,Chaudière-Appalaches,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2430,4032,41221,19.23,33.97,46.15,24.04,35.46,48.68,23.0,37.26,54.69,Quebec,Estrie,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2433,4032,41221,23.08,30.0,43.27,18.94,32.93,42.31,25.82,40.66,55.29,Quebec,Centre-du-Québec,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2435,4032,41221,20.0,34.62,45.07,23.0,38.46,48.08,25.71,40.87,55.29,Quebec,Montérégie,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2440,4032,41221,20.07,32.84,48.08,22.6,37.36,48.08,25.82,40.66,55.29,Quebec,Montréal,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2445,4032,41221,20.48,33.65,45.09,18.0,37.36,55.13,21.37,40.26,55.29,Quebec,Laval,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2450,4032,41221,22.0,33.59,45.49,22.6,37.36,48.08,25.82,40.66,55.29,Quebec,Lanaudière,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2455,4032,41221,20.0,32.14,41.21,28.0,38.46,48.68,25.82,40.66,55.29,Quebec,Laurentides,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2460,4032,41221,21.98,36.54,47.44,23.0,37.86,49.28,25.69,42.0,54.49,Quebec,Outaouais,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2465,4032,41221,20.48,33.65,45.09,27.47,35.38,46.0,27.04,43.27,55.3,Quebec,Abitibi-Témiscamingue,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2470,4032,41221,20.48,33.65,45.09,23.26,35.0,48.08,26.92,41.21,55.29,Quebec,Mauricie,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2475,4032,41221,22.21,37.86,45.49,25.0,39.64,48.08,28.57,39.06,54.69,Quebec,Saguenay--Lac-Saint-Jean,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2480,4032,41221,20.48,33.65,45.09,22.86,36.66,45.07,24.62,40.87,52.2,Quebec,Côte-Nord,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER35,4032,41221,20.09,39.42,51.1,22.0,40.87,53.85,26.7,46.15,57.14,Ontario,Ontario,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER3510,4032,41221,20.09,37.98,50.0,21.0,43.41,55.77,28.85,47.12,57.69,Ontario,Ottawa,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER3515,4032,41221,22.0,40.87,50.0,22.0,34.62,52.88,33.17,43.27,54.95,Ontario,Kingston--Pembroke,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER3520,4032,41221,28.31,38.46,48.72,22.0,40.87,53.85,20.0,47.12,60.44,Ontario,Muskoka--Kawarthas,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER3530,4032,41221,19.0,40.0,50.55,23.0,40.0,53.85,26.43,46.15,57.69,Ontario,Toronto,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER3540,4032,41221,21.25,38.46,51.68,21.43,38.46,52.75,26.48,45.67,56.52,Ontario,Kitchener--Waterloo--Barrie,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER3550,4032,41221,21.63,38.35,51.65,25.0,41.35,57.09,28.21,46.45,57.14,Ontario,Hamilton--Niagara Peninsula,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER3560,4032,41221,22.12,38.46,52.75,20.88,44.23,53.85,27.5,41.67,56.59,Ontario,London,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER3570,4032,41221,21.0,41.42,51.65,22.22,37.95,54.4,26.7,46.15,57.14,Ontario,Windsor--Sarnia,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER3580,4032,41221,21.66,38.46,49.23,18.5,39.56,50.0,20.0,42.28,55.77,Ontario,Stratford--Bruce Peninsula,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER3590,4032,41221,21.1,42.31,51.02,26.25,45.05,53.85,26.5,46.63,56.04,Ontario,Northeast,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER3595,4032,41221,17.14,39.42,50.89,14.42,41.25,52.75,26.7,46.15,57.14,Ontario,Northwest,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER46,4032,41221,19.5,33.65,46.15,22.24,37.5,50.55,25.17,40.47,55.62,Manitoba,Manitoba,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4610,4032,41221,18.0,32.97,48.08,18.89,34.62,48.08,25.17,40.47,55.62,Manitoba,Southeast,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4620,4032,41221,21.79,32.54,46.15,19.23,37.61,46.15,24.62,40.47,52.2,Manitoba,South Central,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4630,4032,41221,17.31,33.65,43.96,20.0,36.67,48.95,29.67,40.11,60.45,Manitoba,Southwest,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4640,4032,41221,21.79,32.54,46.15,19.23,37.61,46.15,24.62,40.47,52.2,Manitoba,North Central,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4650,4032,41221,19.78,35.58,46.7,23.65,37.5,50.61,27.5,40.0,53.55,Manitoba,Winnipeg,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4660,4032,41221,19.23,33.65,45.45,21.54,36.06,51.65,25.0,43.27,56.59,Manitoba,Interlake,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4670,4032,41221,19.23,32.21,45.07,23.74,39.33,57.69,28.85,43.27,61.77,Manitoba,Parklands,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4680,4032,41221,19.23,32.21,45.07,23.74,39.33,57.69,28.85,43.27,61.77,Manitoba,North,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER47,4032,41221,20.19,34.62,46.15,24.79,37.39,49.45,25.96,40.06,53.85,Saskatchewan,Saskatchewan,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4710,4032,41221,19.23,33.65,48.53,26.0,36.54,49.45,28.57,41.66,55.29,Saskatchewan,Regina--Moose Mountain,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4720,4032,41221,20.19,34.62,46.15,24.23,41.29,48.35,28.85,43.27,62.03,Saskatchewan,Swift Current--Moose Jaw,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4730,4032,41221,19.04,31.87,43.41,24.23,35.9,49.45,25.96,40.06,53.85,Saskatchewan,Saskatoon--Biggar,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4740,4032,41221,25.27,38.31,45.64,21.98,40.87,51.28,25.96,40.06,53.85,Saskatchewan,Yorkton--Melville,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4750,4032,41221,21.35,36.51,49.15,25.23,36.06,49.45,25.0,40.38,51.1,Saskatchewan,Prince Albert,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4760,4032,41221,21.35,36.51,49.15,25.23,36.06,49.45,25.0,40.38,51.1,Saskatchewan,Northern,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER48,4032,41221,23.08,38.46,49.45,22.5,40.38,52.45,24.53,39.47,51.1,Alberta,Alberta,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4810,4032,41221,23.08,38.46,49.45,23.0,39.37,51.28,17.0,36.54,48.56,Alberta,Lethbridge--Medicine Hat,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4820,4032,41221,23.08,38.46,49.45,22.5,40.38,52.45,24.53,39.47,51.1,Alberta,Camrose--Drumheller,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4830,4032,41221,22.31,38.46,49.99,21.5,41.83,52.82,24.62,40.87,52.2,Alberta,Calgary,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4840,4032,41221,26.22,38.46,48.08,22.5,40.38,52.45,24.53,36.54,51.7,Alberta,Banff--Jasper--Rocky Mountain House,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4850,4032,41221,23.08,38.46,49.45,20.56,36.88,50.14,24.53,39.47,51.1,Alberta,Red Deer,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4860,4032,41221,25.0,38.46,51.2,25.0,41.59,52.75,28.85,41.1,48.08,Alberta,Edmonton,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4870,4032,41221,26.22,38.46,48.08,22.5,40.38,52.45,24.53,36.54,51.7,Alberta,Athabasca--Grande Prairie--Peace River,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4880,4032,41221,23.08,38.46,49.45,23.08,37.5,56.08,28.85,39.56,54.81,Alberta,Wood Buffalo--Cold Lake,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER59,4032,41221,20.51,31.25,43.96,23.45,35.83,51.28,27.12,41.88,55.77,British Columbia,British Columbia,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER5910,4032,41221,20.69,33.65,46.15,24.04,33.63,49.45,27.47,40.11,55.77,British Columbia,Vancouver Island and Coast,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER5920,4032,41221,20.51,31.25,43.85,23.08,35.83,52.22,27.12,41.88,55.77,British Columbia,Lower Mainland,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER5930,4032,41221,20.72,28.85,43.75,23.85,37.61,48.35,27.12,41.88,55.77,British Columbia,Thompson--Okanagan,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER5940,4032,41221,20.51,31.25,43.96,23.45,35.83,51.28,28.85,38.46,59.32,British Columbia,Kootenay,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER5950,4032,41221,20.51,31.25,43.96,21.37,30.22,53.85,27.12,37.5,46.15,British Columbia,Cariboo,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER5960,4032,41221,20.51,31.25,43.96,23.08,35.71,55.13,27.12,41.88,55.77,British Columbia,North Coast,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER5970,4032,41221,20.51,31.25,43.96,23.08,35.71,55.13,25.0,35.33,51.28,British Columbia,Nechako,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER5980,4032,41221,20.51,31.25,43.96,23.08,33.65,46.15,27.12,41.88,55.77,British Columbia,Northeast,elementary school and kindergarten teachers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER00,4033,41320,18.44,33.23,47.47,22.5,36.81,51.44,24.04,39.56,51.92,National,Canada,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER10,4033,41320,18.68,33.65,46.53,21.6,37.98,50.55,32.97,36.38,71.63,Newfoundland and Labrador,Newfoundland and Labrador,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER12,4033,41320,20.33,33.65,41.03,18.0,37.98,52.63,23.08,37.19,52.03,Nova Scotia,Nova Scotia,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER1250,4033,41320,20.33,33.65,41.03,18.0,39.42,55.13,25.97,38.88,53.41,Nova Scotia,Halifax,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER13,4033,41320,18.68,33.65,46.53,20.0,33.65,45.41,21.03,38.29,49.18,New Brunswick,New Brunswick,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER24,4033,41320,19.75,37.36,42.19,30.0,41.21,45.05,30.54,44.0,50.39,Quebec,Quebec,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2420,4033,41320,19.75,37.36,42.19,30.0,41.21,45.05,30.54,44.0,50.39,Quebec,Capitale-Nationale,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2433,4033,41320,19.75,37.36,42.19,30.0,41.21,45.05,30.54,44.0,50.39,Quebec,Centre-du-Québec,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2435,4033,41320,19.75,37.36,42.19,30.0,41.21,45.05,42.79,45.33,50.55,Quebec,Montérégie,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2445,4033,41320,19.75,37.36,42.19,30.0,41.21,45.05,30.54,44.0,50.39,Quebec,Laval,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2450,4033,41320,19.75,37.36,42.19,30.0,41.21,45.05,30.54,44.0,50.39,Quebec,Lanaudière,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2455,4033,41320,19.75,37.36,42.19,30.0,41.21,45.05,30.54,44.0,50.39,Quebec,Laurentides,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2470,4033,41320,19.75,37.36,42.19,30.0,41.21,45.05,30.54,44.0,50.39,Quebec,Mauricie,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER2475,4033,41320,19.75,37.36,42.19,30.0,41.21,45.05,30.54,44.0,50.39,Quebec,Saguenay--Lac-Saint-Jean,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER35,4033,41320,12.02,30.0,50.0,14.25,34.76,53.85,20.0,40.02,56.04,Ontario,Ontario,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER3510,4033,41320,21.187263,29.865,45.640507,14.25,34.76,53.85,20.0,40.02,56.04,Ontario,Ottawa,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER3515,4033,41320,12.02,30.0,50.0,26.5,34.72,74.98,29.67,40.38,70.51,Ontario,Kingston--Pembroke,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER3530,4033,41320,12.02,25.86,52.88,14.25,36.52,57.74,20.0,40.02,56.04,Ontario,Toronto,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER3540,4033,41320,12.02,30.0,50.0,14.25,34.76,53.85,20.0,40.02,56.04,Ontario,Kitchener--Waterloo--Barrie,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER3550,4033,41320,12.02,30.0,50.0,24.0,35.71,53.85,20.0,40.02,56.04,Ontario,Hamilton--Niagara Peninsula,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER3590,4033,41320,12.02,30.0,50.0,14.25,34.76,53.85,20.0,40.02,56.04,Ontario,Northeast,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER46,4033,41320,18.89,37.02,47.34,21.63,36.0,51.68,26.0,34.07,57.69,Manitoba,Manitoba,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4650,4033,41320,18.46,36.63,47.34,21.63,36.0,50.55,26.0,34.0,57.69,Manitoba,Winnipeg,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER47,4033,41320,22.15,33.0,46.67,21.92,34.62,53.85,26.04,37.0,49.52,Saskatchewan,Saskatchewan,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER48,4033,41320,23.89,32.42,45.67,18.27,32.42,52.4,18.89,33.33,49.04,Alberta,Alberta,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER4830,4033,41320,23.89,32.42,45.67,24.04,32.42,64.1,18.89,33.33,49.04,Alberta,Calgary,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER59,4033,41320,21.0,28.85,48.08,25.0,36.26,48.08,26.0,35.1,51.92,British Columbia,British Columbia,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER5910,4033,41320,21.0,28.85,48.08,25.64,38.46,45.25,26.0,35.1,51.92,British Columbia,Vancouver Island and Coast,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER5920,4033,41320,21.0,28.85,48.08,23.68,34.62,55.0,23.0,35.1,51.92,British Columbia,Lower Mainland,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER5930,4033,41320,21.0,28.85,48.08,25.0,36.26,48.08,26.0,35.1,51.92,British Columbia,Thompson--Okanagan,educational counsellors,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER00,4151,31200,20.0,38.46,56.41,20.5,44.1,60.0,33.0,49.5,68.68,National,Canada,psychologists,3,1,31,3 - Health occupations,1 - University degree usually required,Health professionals
ER12,4151,31200,23.08,43.27,55.0,17.0,41.35,56.41,31.83,46.62,60.18,Nova Scotia,Nova Scotia,psychologists,3,1,31,3 - Health occupations,1 - University degree usually required,Health professionals
ER24,4151,31200,20.74,39.56,46.0,24.04,45.0,50.55,37.65,49.45,55.0,Quebec,Quebec,psychologists,3,1,31,3 - Health occupations,1 - University degree usually required,Health professionals
ER2415,4151,31200,20.74,39.56,46.0,24.04,45.0,50.55,37.65,49.45,55.0,Quebec,Bas-Saint-Laurent,psychologists,3,1,31,3 - Health occupations,1 - University degree usually required,Health professionals
ER2420,4151,31200,20.74,39.56,46.0,24.04,45.0,50.55,37.5,49.41,54.9,Quebec,Capitale-Nationale,psychologists,3,1,31,3 - Health occupations,1 - University degree usually required,Health professionals
ER2425,4151,31200,20.74,39.56,46.0,24.04,45.0,50.55,37.65,49.45,55.0,Quebec,Chaudière-Appalaches,psychologists,3,1,31,3 - Health occupations,1 - University degree usually required,Health professionals
ER2430,4151,31200,20.74,39.56,46.0,24.04,45.0,50.55,37.65,49.45,55.0,Quebec,Estrie,psychologists,3,1,31,3 - Health occupations,1 - University degree usually required,Health professionals
ER2435,4151,31200,20.74,39.56,46.0,24.04,45.0,50.55,37.65,49.45,55.0,Quebec,Montérégie,psychologists,3,1,31,3 - Health occupations,1 - University degree usually required,Health professionals
ER2450,4151,31200,20.74,39.56,46.0,24.04,45.0,50.55,37.65,49.45,55.0,Quebec,Lanaudière,psychologists,3,1,31,3 - Health occupations,1 - University degree usually required,Health professionals
ER2460,4151,31200,20.74,39.56,46.0,24.04,45.0,50.55,37.65,49.45,55.0,Quebec,Outaouais,psychologists,3,1,31,3 - Health occupations,1 - University degree usually required,Health professionals
ER2470,4151,31200,20.74,39.56,46.0,24.04,45.0,50.55,37.65,49.45,55.0,Quebec,Mauricie,psychologists,3,1,31,3 - Health occupations,1 - University degree usually required,Health professionals
ER2475,4151,31200,20.74,39.56,46.0,24.04,45.0,50.55,37.65,49.45,55.0,Quebec,Saguenay--Lac-Saint-Jean,psychologists,3,1,31,3 - Health occupations,1 - University degree usually required,Health professionals
ER35,4151,31200,20.0,37.97,58.79,19.8,43.24,68.68,28.0,49.83,65.87,Ontario,Ontario,psychologists,3,1,31,3 - Health occupations,1 - University degree usually required,Health professionals
ER3590,4151,31200,20.0,37.97,58.79,19.8,43.24,68.68,28.0,49.83,65.87,Ontario,Northeast,psychologists,3,1,31,3 - Health occupations,1 - University degree usually required,Health professionals
ER00,4152,41300,19.0,32.4,45.0,21.0,33.65,45.0,24.11,37.0,49.0,National,Canada,social workers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER10,4152,41300,23.0,36.92,45.99,32.06,38.5,48.0,35.0,40.0,46.15,Newfoundland and Labrador,Newfoundland and Labrador,social workers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER1010,4152,41300,23.0,36.92,45.99,26.44,38.5,46.7,31.0,38.46,46.97,Newfoundland and Labrador,Avalon Peninsula,social workers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER1030,4152,41300,23.0,36.92,45.99,36.06,40.0,48.0,35.0,40.0,40.0,Newfoundland and Labrador,West Coast--Northern Peninsula--Labrador,social workers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER1040,4152,41300,23.0,36.92,45.99,23.0,38.0,52.31,39.22,40.0,46.0,Newfoundland and Labrador,Notre Dame--Central Bonavista Bay,social workers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER1110,4152,41300,23.08,32.4,39.0,26.0,32.88,40.0,25.0,36.0,44.0,Prince Edward Island,Prince Edward Island,social workers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER12,4152,41300,21.0,30.77,40.51,22.15,32.97,44.5,24.04,34.0,45.64,Nova Scotia,Nova Scotia,social workers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER1210,4152,41300,21.0,30.77,40.51,22.15,32.97,44.5,30.0,38.0,45.15,Nova Scotia,Cape Breton,social workers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER1230,4152,41300,21.0,30.77,40.51,22.15,32.97,44.5,24.04,34.0,45.64,Nova Scotia,Annapolis Valley,social workers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER1240,4152,41300,21.0,30.77,40.51,22.15,32.97,44.5,24.04,34.0,45.64,Nova Scotia,Southern,social workers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER1250,4152,41300,22.86,32.82,41.03,22.77,30.77,42.56,24.04,34.0,45.64,Nova Scotia,Halifax,social workers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER13,4152,41300,16.0,30.77,38.0,20.17,33.0,40.0,22.5,38.0,42.9,New Brunswick,New Brunswick,social workers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER1310,4152,41300,17.0,33.0,39.0,19.93,36.0,39.0,22.5,38.0,42.9,New Brunswick,Campbellton--Miramichi,social workers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER1320,4152,41300,19.28,28.85,38.0,21.67,32.0,37.9,21.0,36.95,42.9,New Brunswick,Moncton--Richibucto,social workers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER1330,4152,41300,16.0,30.77,38.0,20.17,33.0,40.0,22.0,37.33,42.06,New Brunswick,Saint John--St. Stephen,social workers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER1340,4152,41300,16.0,30.77,38.0,20.17,33.0,40.0,28.5,35.0,41.58,New Brunswick,Fredericton--Oromocto,social workers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER1350,4152,41300,16.0,30.77,38.0,20.17,33.0,40.0,33.07,38.25,42.0,New Brunswick,Edmundston--Woodstock,social workers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
ER24,4152,41300,19.94,30.0,41.0,21.0,32.0,45.0,25.0,35.71,47.98,Quebec,Quebec,social workers,4,1,41,"4 - Education, law, social and community services",1 - University degree usually required,"Education, law, social professionals"
